testValue,time,trainValue,prediction
237,2015-07-13,237,236.07062999411718
237,2015-07-14,237,234.95720224938862
221,2015-07-15,221,235.0011298023787
222,2015-07-16,222,234.87002646417886
206,2015-07-17,206,234.89244962582288
234,2015-07-18,234,234.8747122372533
222,2015-07-19,222,234.87959972665712
238,2015-07-20,238,224.37580354662683
222,2015-07-21,222,221.23870173889932
234,2015-07-22,234,221.93413738134174
222,2015-07-23,222,221.11194765881802
220,2015-07-24,220,221.3128340619513
210,2015-07-25,210,221.09683069538315
211,2015-07-26,211,221.15426027344037
218,2015-07-27,218,209.20953427445798
225,2015-07-28,225,209.84139408964262
223,2015-07-29,223,209.24893873247353
218,2015-07-30,218,209.5353692731328
208,2015-07-31,208,209.32313485782262
205,2015-08-01,205,209.44118379245083
206,2015-08-02,206,209.3619226012961
210,2015-08-03,210,206.37961145040998
210,2015-08-04,210,206.55691721614002
211,2015-08-05,211,206.6172556839689
207,2015-08-06,207,206.6501557676789
207,2015-08-07,207,206.65875620640196
207,2015-08-08,207,206.66540583736935
195,2015-08-09,195,206.66622027809848
199,2015-08-10,199,191.85702103581198
191,2015-08-11,191,189.6114937173456
195,2015-08-12,195,189.5280627287985
195,2015-08-13,195,188.92877162216124
207,2015-08-14,207,189.1180600022879
207,2015-08-15,207,188.88305112943365
207,2015-08-16,207,189.01945576330374
211,2015-08-17,211,206.4452543353938
222,2015-08-18,222,206.44625175828156
222,2015-08-19,222,206.31509263726753
218,2015-08-20,218,206.3155642776001
207,2015-08-21,207,206.2845537599276
207,2015-08-22,207,206.28472102520186
195,2015-08-23,195,206.27738897427986
211,2015-08-24,211,192.56075357714678
211,2015-08-25,211,190.10071044666458
222,2015-08-26,222,189.78670171633476
219,2015-08-27,219,189.26476227195047
208,2015-08-28,208,189.2437804337835
213,2015-08-29,213,189.12871927843372
201,2015-08-30,201,189.13491225668798
214,2015-08-31,214,199.2509804644932
201,2015-09-01,201,196.7670194391339
207,2015-09-02,207,196.63149184440425
201,2015-09-03,201,196.09430176566408
201,2015-09-04,201,196.1188296495303
202,2015-09-05,202,195.99718410372472
202,2015-09-06,202,196.01498614215615
197,2015-09-07,197,201.97574339453212
199,2015-09-08,199,201.97820475182002
202,2015-09-09,202,201.9725611789616
199,2015-09-10,199,201.97368116068745
200,2015-09-11,200,201.97231258243642
198,2015-09-12,198,201.97270049880052
212,2015-09-13,212,201.97235681268273
196,2015-09-14,196,214.90597001177758
196,2015-09-15,196,217.70027390690052
180,2015-09-16,180,218.0449455390571
191,2015-09-17,191,218.6279464824947
189,2015-09-18,189,218.64180665269652
208,2015-09-19,208,218.76967856741365
199,2015-09-20,199,218.75901968026508
205,2015-09-21,205,200.02376533231416
189,2015-09-22,189,197.8903549434453
196,2015-09-23,196,198.38167565914821
187,2015-09-24,187,197.84530863429612
197,2015-09-25,197,198.02100538186164
193,2015-09-26,193,197.87972417458897
192,2015-09-27,192,197.93632509512705
192,2015-09-28,192,190.42888474773403
192,2015-09-29,192,190.40845303633185
182,2015-09-30,182,190.05798228202715
186,2015-10-01,186,190.09897036447754
174,2015-10-02,174,190.01486694377638
183,2015-10-03,183,190.03501757780165
171,2015-10-04,171,190.01349358727484
179,2015-10-05,179,170.32495627629456
171,2015-10-06,171,167.71308922171738
170,2015-10-07,170,167.89267407816934
175,2015-10-08,175,167.28276687009892
175,2015-10-09,175,167.4005059805396
176,2015-10-10,176,167.2484681034173
177,2015-10-11,177,167.2942216765412
186,2015-10-12,186,177.41784095342948
195,2015-10-13,195,177.56521327922087
189,2015-10-14,189,177.63141390704652
187,2015-10-15,187,177.6523475023128
174,2015-10-16,174,177.66324618409737
171,2015-10-17,171,177.66596579164434
167,2015-10-18,167,177.66788346795062
173,2015-10-19,173,166.489145026952
172,2015-10-20,172,165.7468180557758
172,2015-10-21,172,165.77953691298313
172,2015-10-22,172,165.61775624466816
167,2015-10-23,167,165.65508559779033
166,2015-10-24,166,165.61413984729467
