testValue,time,trainValue,prediction
686,2014-03-10,686,693.2980226867256
680,2014-03-11,680,706.593427209504
673,2014-03-12,673,727.8831187528432
673,2014-03-13,673,704.2281724614371
663,2014-03-14,663,675.5076740665651
651,2014-03-15,651,711.7411966620402
628,2014-03-16,628,772.069093194693
601,2014-03-17,601,583.343610868465
561,2014-03-18,561,539.5923206285864
531,2014-03-19,531,486.87415427664473
503,2014-03-20,503,448.1453489292731
488,2014-03-21,488,438.40858805053
456,2014-03-22,456,465.67774215234533
432,2014-03-23,432,458.0023254194339
401,2014-03-24,401,347.4878438871197
395,2014-03-25,395,261.9147597547464
410,2014-03-26,410,196.36524588403861
449,2014-03-27,449,136.83373958366494
486,2014-03-28,486,74.31362516890567
517,2014-03-29,517,1.7808193359500137
529,2014-03-30,529,-83.74928162272718
546,2014-03-31,546,532.0410883493487
547,2014-04-01,547,532.060933703493
534,2014-04-02,534,527.0988768923713
510,2014-04-03,510,521.1180732273564
496,2014-04-04,496,519.1430928661588
491,2014-04-05,491,518.1916312550479
489,2014-04-06,489,526.2209662933733
502,2014-04-07,502,511.86886807038735
524,2014-04-08,524,552.7535085342502
541,2014-04-09,541,590.6483658629966
540,2014-04-10,540,632.5247764237122
531,2014-04-11,531,670.4067871439688
533,2014-04-12,533,693.3007879010573
545,2014-04-13,545,797.1030442743644
566,2014-04-14,566,495.06632066492114
575,2014-04-15,575,350.0508692284197
557,2014-04-16,557,249.88149599924114
522,2014-04-17,522,440.58347519622663
486,2014-04-18,486,381.9310498183392
460,2014-04-19,460,366.73800960552825
443,2014-04-20,443,414.6089386314778
421,2014-04-21,421,401.33665835091
400,2014-04-22,400,342.5665309204279
385,2014-04-23,385,266.8054804900198
389,2014-04-24,389,128.14197226184524
404,2014-04-25,404,-51.599117962580976
415,2014-04-26,415,-241.43272221882603
425,2014-04-27,425,-460.16583588371464
434,2014-04-28,434,420.18178759493986
451,2014-04-29,451,437.36781515045766
470,2014-04-30,470,470.51385323876787
483,2014-05-01,483,583.620091788098
484,2014-05-02,484,793.8035976577694
480,2014-05-03,480,975.0751936848387
